qt_civilian_card,qt_military_cards,qt_commercial_cards,qt_raw_materials,qt_manufactured_good,qt_scientific_cards,qt_guild_cards,wonder_id,wonder_stage,qt_clay,qt_coins,qt_compass,qt_gear,qt_glass,qt_loom,qt_ore,qt_papyrus,qt_shields,qt_stone,qt_tablet,qt_wood,civilian_points,commercial_points,guild_points,military_points,scientific_points,total_points,wonder_points,winner,total_reward
0,2,5,3,2,1,0,11,3,0,43,0,0,1,0,0,2,4,0,0,3,0,25,0,9,1,45,10,True,97
2,3,3,4,1,0,1,4,3,0,51,0,0,0,0,0,2,5,2,0,3,11,20,0,15,0,56,10,True,129
4,3,3,3,1,1,0,12,3,0,10,0,0,2,0,1,0,7,0,0,3,26,3,0,18,1,55,7,True,124
4,4,5,1,1,0,0,12,3,0,13,0,0,2,0,0,0,8,0,0,1,27,4,0,14,0,52,7,True,128
3,4,3,3,2,0,1,9,3,0,35,0,0,1,0,1,1,9,0,0,4,21,14,4,18,0,62,5,True,135
3,0,5,4,2,0,1,1,3,1,28,0,0,1,0,2,1,0,0,0,2,19,17,3,-4,1,46,10,True,117
3,1,4,3,3,0,1,2,3,0,47,0,0,1,1,1,1,3,2,0,3,20,18,6,1,0,55,10,True,135
0,0,4,2,2,1,0,11,3,0,41,0,0,1,0,0,2,0,0,0,3,0,15,0,-3,1,23,10,False,65
2,3,4,3,2,1,1,0,2,1,27,0,0,1,0,0,1,4,1,0,3,12,15,6,18,1,60,8,True,131
2,3,3,2,2,1,1,5,3,0,14,0,0,2,0,2,1,6,0,0,0,15,7,5,18,1,56,10,True,121
2,3,2,2,3,1,2,10,2,0,42,0,0,1,1,2,1,8,0,0,0,14,14,9,17,1,62,7,True,127
4,3,3,2,2,0,1,0,2,0,23,0,0,1,1,2,0,6,1,0,2,26,7,3,17,0,61,8,True,139
0,2,2,2,2,2,1,2,1,0,28,0,0,0,1,0,1,3,0,0,4,0,11,4,10,2,30,3,True,75
1,2,3,4,1,2,2,9,3,0,21,0,0,1,0,1,0,3,0,0,4,5,14,11,3,2,40,5,True,103
2,2,6,2,2,1,0,4,3,0,27,0,0,1,1,0,1,6,0,0,3,15,15,0,8,1,49,10,True,116
3,3,3,3,2,0,1,1,3,1,20,0,0,1,0,1,1,5,0,0,2,19,9,6,12,1,57,10,True,135
4,1,3,3,2,1,1,2,3,0,9,0,0,1,0,0,1,1,1,0,3,27,6,2,2,1,48,10,True,128
1,2,4,3,2,0,2,0,3,0,32,0,0,1,0,1,1,4,1,0,2,8,16,11,18,0,68,15,True,136
2,3,5,2,1,1,1,7,1,0,29,0,0,0,0,1,1,4,1,0,2,14,17,4,13,1,52,3,True,114
1,2,6,4,1,0,1,13,3,0,38,0,0,1,1,3,0,4,0,0,2,7,25,7,14,0,56,3,True,129
3,1,2,3,2,1,2,5,3,1,17,0,0,2,0,1,1,3,2,0,0,21,5,8,3,1,48,10,True,120
1,2,4,4,2,1,0,6,3,2,22,0,0,1,1,2,1,3,0,0,2,7,18,0,12,1,48,10,True,103
2,1,6,3,1,1,1,7,3,1,33,0,0,1,0,2,0,3,1,0,1,14,20,5,-3,1,50,13,True,112
3,2,2,3,2,1,1,11,3,0,18,0,0,1,1,2,1,4,0,0,3,20,6,0,9,4,49,10,True,120
0,2,5,1,3,1,1,3,1,0,17,0,0,1,1,3,1,2,0,0,0,0,11,2,0,1,17,3,False,55
3,1,4,2,2,1,2,6,3,0,19,0,0,1,1,2,1,1,0,0,2,20,6,10,2,1,49,10,True,117
1,2,5,3,2,1,1,2,3,0,35,0,0,1,1,2,0,4,0,0,2,5,22,3,0,1,41,10,True,115
3,3,3,0,3,1,1,9,3,0,8,0,0,1,1,0,1,4,0,0,1,19,2,1,18,1,46,5,True,105
1,1,3,3,2,1,1,11,3,0,57,0,0,1,0,2,2,3,1,0,2,6,22,2,8,1,49,10,True,100
3,3,4,3,2,0,1,9,3,0,31,0,0,1,1,1,0,6,0,0,2,21,16,6,18,0,66,5,True,133
2,3,3,3,2,0,1,0,3,2,22,0,0,0,1,1,1,7,1,0,1,13,10,6,14,0,58,15,True,124
1,5,2,3,1,0,1,5,3,0,10,0,0,2,0,2,0,11,1,0,1,6,6,5,18,0,45,10,True,100
0,4,3,3,2,1,0,1,3,1,29,0,0,1,0,2,1,8,1,0,2,0,12,0,18,4,44,10,True,90
2,3,3,2,2,1,2,1,2,1,21,0,0,1,0,1,1,5,0,0,2,11,10,2,18,4,48,3,True,112
4,2,3,1,2,3,0,13,3,0,6,0,0,1,1,1,1,3,0,0,0,27,3,0,13,5,51,3,True,122
2,2,5,1,2,2,1,7,3,0,17,0,0,1,0,0,1,4,1,0,0,14,8,4,3,2,44,13,True,112
1,3,4,5,0,1,0,9,2,1,28,0,0,0,0,1,0,5,3,0,3,5,15,0,15,1,41,5,True,96
4,2,2,5,2,0,1,6,2,0,22,0,0,1,1,1,1,3,2,0,3,27,12,1,10,0,53,3,True,130
2,2,2,4,2,0,1,10,1,0,34,0,0,1,0,2,1,4,2,0,3,12,14,2,11,0,42,3,True,95
3,1,3,1,3,2,1,8,3,1,19,0,0,1,1,0,1,1,1,0,0,21,9,5,8,10,56,3,True,122
3,2,4,4,2,0,0,13,3,1,41,0,0,1,1,1,1,4,0,0,3,21,21,0,18,0,63,3,True,141
3,3,3,4,2,1,0,3,1,0,33,0,0,1,0,2,1,6,2,0,3,21,12,0,18,1,55,3,True,123
3,3,2,3,2,0,0,11,3,0,10,0,0,1,0,0,2,5,0,0,3,19,6,0,15,0,50,10,True,119
2,2,5,2,3,0,1,2,3,0,18,0,0,1,1,0,1,4,0,0,4,15,13,0,14,1,53,10,True,122
2,2,3,4,1,0,1,7,3,2,44,0,0,1,0,1,0,4,1,0,3,12,17,3,7,0,52,13,True,122
3,2,4,4,2,0,0,1,3,1,22,0,0,1,1,1,0,6,1,0,3,21,10,0,7,1,49,10,True,123
2,1,4,3,3,1,1,2,3,0,31,0,0,1,1,3,1,3,0,0,2,14,13,7,5,1,50,10,True,129
2,2,3,5,2,2,0,6,0,0,26,0,0,1,1,3,1,3,0,0,3,14,13,0,12,2,41,0,True,92
2,1,3,4,2,1,1,10,2,0,30,0,0,1,0,3,1,3,2,0,1,12,13,2,17,1,52,7,True,110
1,4,3,4,1,1,1,6,2,0,35,0,0,1,1,1,0,9,3,0,2,6,13,4,17,1,44,3,True,96
3,2,4,3,2,1,0,12,3,0,28,0,0,2,1,3,0,5,0,0,1,21,16,0,9,1,54,7,True,124
2,2,2,3,1,0,3,7,3,0,18,0,0,1,0,0,0,2,4,0,2,11,6,19,2,0,51,13,True,126
2,3,5,2,1,0,2,10,2,0,36,0,0,1,0,3,0,7,0,0,1,12,17,7,17,0,60,7,True,126
3,2,4,2,3,0,0,12,3,0,31,0,0,2,1,1,1,6,0,0,2,21,10,0,8,0,46,7,True,119
2,3,5,2,2,0,0,12,3,0,38,0,0,2,0,0,1,7,2,0,2,15,17,0,13,0,52,7,True,122
1,1,5,2,2,2,1,0,3,0,24,0,0,1,0,1,1,3,1,0,2,6,16,5,8,2,52,15,True,113
3,0,5,4,2,0,1,7,3,0,49,0,0,1,0,3,1,0,1,0,2,19,23,6,-3,0,58,13,True,134
2,3,4,3,2,0,1,2,3,0,27,0,0,1,1,1,0,6,1,0,1,14,15,1,17,0,57,10,True,126
1,2,3,5,2,1,1,12,2,1,39,0,0,2,0,3,1,5,0,0,3,8,23,8,5,1,45,0,True,109
2,2,4,3,1,1,2,1,3,1,13,0,0,1,0,1,0,4,0,0,3,12,7,8,14,4,55,10,True,122
3,4,4,3,1,0,0,11,3,0,25,0,0,1,0,2,1,9,1,0,1,20,11,0,18,0,59,10,True,127
3,2,4,2,2,3,2,10,0,0,12,0,0,1,1,1,0,3,0,0,3,21,4,8,17,10,60,0,True,132
3,3,3,1,2,2,1,6,3,0,6,0,0,1,1,0,1,5,0,0,0,21,2,2,18,2,55,10,True,125
2,2,1,4,3,1,0,7,2,0,40,0,0,1,1,1,1,5,3,0,3,12,13,0,11,1,45,8,True,105
3,1,4,3,1,0,1,4,3,0,37,0,0,1,0,2,1,1,1,0,2,17,15,4,8,0,54,10,True,113
3,2,1,4,3,0,1,12,3,0,18,0,0,2,1,1,1,5,1,0,3,19,9,8,16,0,59,7,True,129
1,2,2,2,2,3,1,1,2,1,21,0,0,1,0,1,1,4,0,0,2,6,7,2,2,10,30,3,True,87
0,2,6,3,2,1,0,7,2,0,29,0,0,1,0,2,1,4,1,0,3,0,20,0,15,1,44,8,True,95
3,2,5,3,2,0,2,6,1,0,24,0,0,1,1,0,1,4,1,0,2,20,11,13,10,0,57,3,True,121
1,2,4,2,2,0,1,1,3,1,32,0,0,1,0,1,1,4,0,0,2,6,13,5,14,1,49,10,True,113
2,3,4,2,2,1,1,4,3,0,44,0,0,1,0,0,2,7,0,0,3,14,17,7,14,1,63,10,True,133
2,1,4,4,2,1,0,6,3,0,8,0,0,1,1,3,1,3,1,0,0,15,6,0,0,1,32,10,False,89
2,2,2,4,1,2,2,2,3,0,4,0,0,1,0,3,0,2,2,0,2,11,1,9,12,2,45,10,True,115
3,1,3,4,2,0,0,6,3,1,51,0,0,1,1,1,1,3,2,0,2,20,17,0,1,0,48,10,True,112
4,3,4,1,2,0,0,0,3,0,8,0,0,1,0,0,1,6,1,0,2,25,6,0,16,0,62,15,True,137
2,1,2,6,2,1,1,3,3,2,9,0,0,1,0,4,1,4,3,0,2,13,9,4,16,1,53,10,True,106
1,3,5,5,0,0,0,8,3,2,33,0,0,0,0,3,0,7,0,0,2,6,21,0,9,1,40,3,True,105
1,6,4,2,2,1,1,10,1,0,9,0,0,1,1,1,0,13,2,0,1,6,4,3,18,1,35,3,True,89
3,3,2,1,2,1,2,2,3,0,3,0,0,1,0,0,1,6,0,0,2,17,1,3,17,1,49,10,True,118
3,2,4,4,2,0,0,12,3,0,39,0,0,2,0,1,1,4,3,0,1,20,20,0,13,0,60,7,True,133
3,2,2,3,2,0,1,12,3,0,27,0,0,2,0,3,1,4,0,0,2,19,9,8,18,0,61,7,True,125
1,3,3,3,1,2,2,4,0,0,19,0,0,1,0,3,1,6,0,0,2,8,9,3,17,2,39,0,True,87
3,2,2,2,3,1,1,4,3,0,31,0,0,1,1,0,2,5,1,0,0,20,10,3,10,1,54,10,True,123
4,3,2,3,2,0,1,5,3,0,10,0,0,2,0,1,1,5,0,0,3,26,3,5,15,0,59,10,True,140
2,2,4,4,2,0,1,11,3,0,39,0,0,1,0,1,2,4,0,0,3,15,17,7,18,0,67,10,True,140
4,3,3,2,2,0,1,0,2,0,10,0,0,1,0,1,1,4,1,0,2,23,8,6,18,0,63,8,True,131
4,0,4,4,2,0,0,5,3,0,37,0,0,2,0,3,1,0,0,0,3,27,19,0,-2,0,54,10,True,124
3,1,3,2,3,0,1,0,3,0,9,0,0,1,1,0,1,1,1,0,2,20,5,6,9,0,55,15,True,127
1,3,4,5,2,1,0,13,2,2,45,0,0,1,2,1,0,7,2,0,3,5,21,0,14,1,44,3,True,109
3,2,4,2,2,1,1,6,2,0,32,0,0,1,1,3,1,3,0,0,0,21,14,0,12,4,54,3,True,117
1,3,3,2,2,2,1,4,3,0,27,0,0,1,0,1,2,5,0,0,2,5,12,0,10,9,46,10,True,107
3,2,3,3,3,0,1,6,3,0,21,0,0,1,2,2,1,5,1,0,1,21,10,7,7,0,55,10,True,131
3,3,4,2,2,0,1,3,3,0,20,0,0,1,1,2,0,8,0,0,2,20,9,2,17,0,58,10,True,137
2,2,2,3,2,2,2,3,1,0,15,0,0,1,1,2,0,2,0,0,3,13,8,10,12,2,48,3,True,107
3,4,2,3,2,1,0,1,3,1,15,0,0,1,0,1,1,6,0,0,3,21,5,0,18,4,58,10,True,132
4,2,3,3,1,0,2,12,3,1,29,0,0,2,0,0,0,4,2,0,1,26,9,4,16,0,62,7,True,144
2,3,5,3,2,0,1,13,2,0,27,0,0,1,2,2,0,7,0,0,2,11,16,2,14,0,46,3,True,116
2,3,3,4,2,0,1,1,2,1,31,0,0,1,0,3,1,5,2,0,1,15,16,3,15,1,53,3,True,116
0,1,2,2,3,1,1,5,1,0,31,0,0,2,1,0,1,1,2,0,2,0,12,0,8,1,24,3,False,61
4,3,2,3,2,0,1,12,3,0,22,0,0,2,0,1,1,7,1,0,0,27,7,7,15,0,63,7,True,136
3,1,4,2,2,1,2,6,3,0,23,0,0,1,1,0,1,1,0,0,3,20,11,9,-2,1,49,10,True,122
1,3,4,4,2,0,1,7,1,1,40,0,0,1,1,3,0,6,1,0,2,6,21,2,16,0,48,3,True,110
2,2,4,4,1,1,2,9,3,0,38,0,0,1,0,3,0,4,2,0,2,12,20,15,14,1,67,5,True,128
4,2,2,3,2,0,1,4,3,0,23,0,0,1,1,1,1,3,0,0,3,26,7,6,18,0,67,10,True,148
1,4,3,3,1,0,1,1,3,1,34,0,0,1,0,0,0,9,0,0,3,6,14,3,16,1,50,10,True,115
0,3,5,4,2,0,1,6,3,0,23,0,0,1,2,3,0,7,0,0,3,0,19,9,8,0,46,10,True,113
3,4,4,2,2,1,0,10,2,0,17,0,0,1,0,1,1,11,0,0,2,21,7,0,18,1,54,7,True,127
1,4,3,3,1,0,0,3,3,0,26,0,0,0,1,4,0,9,0,0,1,6,14,0,18,0,48,10,True,103
2,2,2,4,2,2,1,9,3,0,21,0,0,1,0,3,1,6,1,0,3,15,9,7,9,4,49,5,True,114
4,1,2,1,3,4,0,4,3,0,20,0,0,1,1,0,2,1,0,0,2,27,8,0,8,10,63,10,True,130
3,3,2,4,2,1,0,1,1,1,13,0,0,0,1,2,1,4,2,0,1,21,5,0,12,1,42,3,True,107
3,2,4,3,1,2,0,8,3,1,32,0,0,1,0,3,0,2,0,0,0,21,17,0,18,10,69,3,True,139
3,1,3,3,2,2,1,9,3,0,16,0,0,1,0,3,1,1,0,0,3,21,5,3,-2,2,34,5,True,97
3,3,5,1,3,0,0,1,3,1,17,0,0,1,1,0,1,8,0,0,0,21,8,0,16,1,56,10,True,123
2,1,4,4,3,2,0,10,2,0,46,0,0,1,1,4,1,5,0,0,3,15,17,0,3,2,44,7,True,107
1,3,2,5,1,1,2,11,3,0,16,0,0,1,0,3,1,6,0,0,3,7,12,16,17,1,63,10,True,125
3,2,2,3,2,1,2,12,3,0,25,0,0,2,0,1,1,4,2,0,0,21,8,8,14,1,59,7,True,139
1,4,4,3,2,0,0,8,2,1,33,0,0,1,0,2,1,7,2,0,1,8,20,0,18,0,49,3,True,106
2,4,4,3,2,1,0,1,0,1,29,0,0,1,1,3,0,8,0,0,2,14,12,0,16,1,43,0,True,95
1,2,2,3,3,2,0,1,1,2,33,0,0,1,1,1,1,4,0,0,0,7,15,0,18,2,45,3,True,85
3,2,5,2,2,2,1,1,1,1,24,0,0,1,0,1,1,4,0,0,0,19,13,0,18,2,55,3,True,117
4,2,5,1,3,0,0,6,3,0,29,0,0,1,2,1,1,3,0,0,0,26,17,0,8,0,61,10,True,133
3,1,3,4,2,1,0,3,1,0,39,0,0,1,1,3,0,1,3,0,2,20,16,0,2,1,42,3,True,94
4,3,2,4,1,0,1,11,3,1,25,0,0,1,0,0,1,6,0,0,2,26,8,5,17,0,66,10,True,146
0,2,3,2,2,4,0,6,3,0,12,0,0,1,1,1,1,3,2,0,0,0,9,0,13,8,40,10,False,81
3,1,2,2,3,3,1,4,3,0,37,0,0,1,1,0,2,3,0,0,3,20,12,7,1,10,60,10,True,128
1,4,3,4,1,1,0,4,3,0,32,0,0,1,0,1,1,9,0,0,3,6,13,0,17,1,47,10,True,110
0,3,5,1,2,0,3,9,3,0,35,0,0,1,1,2,0,5,0,0,1,0,17,15,18,0,55,5,True,106
0,4,5,2,2,0,1,6,3,2,19,0,0,1,2,0,0,7,0,0,1,0,16,2,18,0,46,10,True,97
4,2,3,2,2,1,1,4,3,0,28,0,0,1,0,1,2,2,0,0,1,27,12,5,10,1,65,10,True,139
2,2,4,2,3,0,2,8,3,2,40,0,0,1,1,0,1,4,2,0,0,15,18,10,16,1,63,3,True,135
4,2,2,2,2,0,0,12,3,0,18,0,0,2,0,2,1,4,0,0,1,26,6,0,18,0,57,7,True,122
2,4,2,3,2,1,1,8,3,1,4,0,0,1,0,2,1,9,0,0,3,15,1,6,17,4,46,3,True,118
3,2,5,2,1,1,0,1,3,1,37,0,0,1,0,0,0,5,0,0,3,20,17,0,5,4,56,10,True,131
2,0,5,3,1,1,2,4,3,0,55,0,0,1,0,1,1,0,2,0,1,12,21,9,-3,1,50,10,True,113
3,2,4,2,3,1,1,3,0,0,21,0,0,1,1,3,1,3,2,0,0,19,9,6,12,1,47,0,True,91
1,3,5,1,2,1,2,12,3,0,28,0,0,2,1,0,0,5,0,0,2,7,17,10,17,1,59,7,True,123
3,3,3,4,2,0,0,6,3,0,37,0,0,1,1,3,1,5,0,0,3,20,15,0,9,0,54,10,True,125
2,3,5,1,1,0,1,12,3,0,13,0,0,2,0,0,0,4,0,0,1,14,8,2,18,0,49,7,True,113
1,2,1,1,3,1,2,4,3,0,15,0,0,1,1,0,2,4,0,0,2,5,5,8,12,1,41,10,True,98
1,4,2,3,2,0,1,0,3,0,11,0,0,1,0,1,1,8,1,0,3,6,5,6,18,0,50,15,True,106
3,2,3,2,3,0,1,7,2,0,22,0,0,1,1,0,1,5,4,0,0,20,9,6,15,0,58,8,True,130
0,2,5,3,2,0,1,0,3,0,40,0,0,1,1,1,0,4,3,0,2,0,21,5,5,0,46,15,True,102
4,2,4,2,2,1,1,10,2,0,34,0,0,1,1,3,0,4,2,0,0,27,15,0,18,1,68,7,True,139
3,2,3,3,2,1,1,13,3,0,20,0,0,1,1,0,1,4,2,0,2,21,6,6,10,1,47,3,True,129
1,4,4,2,1,2,0,10,2,0,34,0,0,1,0,2,0,11,0,0,2,6,17,0,18,4,52,7,True,104
2,2,5,2,1,2,1,11,2,0,45,0,0,1,0,1,1,3,0,0,1,12,17,4,17,2,57,5,True,124
1,2,4,3,2,0,0,0,3,1,18,0,0,1,1,0,0,5,1,0,2,6,13,0,15,0,49,15,True,109
3,0,6,1,3,2,1,9,3,0,36,0,0,1,1,1,1,0,0,0,1,21,21,8,-3,2,54,5,True,119
2,3,1,4,1,0,2,11,3,0,35,0,0,1,0,3,1,4,2,0,2,14,11,6,12,0,53,10,True,119
4,2,2,3,1,1,1,11,3,0,29,0,0,1,0,1,1,4,0,0,3,27,9,5,14,1,66,10,True,144
3,3,3,1,3,1,0,8,3,1,43,0,0,1,1,0,1,8,0,0,0,19,17,0,15,4,58,3,True,123
1,0,4,4,2,2,2,8,2,3,45,0,0,1,1,3,0,0,0,0,2,6,21,5,-3,4,36,3,True,96
2,2,5,2,1,1,2,5,3,0,22,0,0,2,0,0,0,4,2,0,1,14,12,8,14,1,59,10,True,127
2,3,2,3,1,2,1,12,3,0,14,0,0,2,0,0,0,7,1,0,2,15,4,5,14,2,47,7,True,115
3,3,3,3,2,0,0,13,3,0,20,0,0,1,1,0,1,5,2,0,3,21,9,0,6,0,39,3,True,119
4,0,6,1,3,1,0,0,3,0,20,0,0,1,1,1,1,0,1,0,0,27,10,0,-1,1,52,15,True,120
0,1,2,6,2,2,1,10,2,0,40,0,0,1,0,2,1,4,2,0,3,0,15,9,6,4,41,7,True,96
2,2,2,2,2,0,1,2,3,1,14,0,0,1,0,0,1,5,0,0,3,12,4,5,15,0,46,10,True,110
3,3,5,1,1,0,1,12,3,0,4,0,0,2,0,0,0,6,0,0,0,21,2,3,18,0,51,7,True,119
2,3,2,3,2,0,1,4,3,0,42,0,0,1,0,1,2,5,2,0,2,11,14,6,18,0,59,10,True,128
2,2,4,1,2,2,1,4,2,0,23,0,0,1,1,0,1,3,0,0,1,14,11,4,17,2,51,3,True,113
3,2,4,1,3,1,1,13,3,2,3,0,0,1,2,0,1,4,0,0,0,20,1,3,14,1,42,3,True,122
1,2,5,3,1,1,1,7,3,0,49,0,0,1,0,0,0,4,1,0,3,6,24,3,14,1,61,13,True,128
2,2,2,4,2,0,1,0,3,0,25,0,0,0,1,1,1,2,2,0,2,15,14,1,4,0,49,15,True,116
3,2,4,3,1,0,2,13,3,0,15,0,0,0,1,1,1,3,0,0,2,19,9,7,13,0,51,3,True,130
3,1,2,4,3,2,0,5,3,0,29,0,0,2,1,2,1,1,1,0,3,18,12,0,-2,2,40,10,True,102
1,3,4,2,3,0,0,2,2,0,17,0,0,1,1,0,1,6,0,0,4,8,11,0,18,0,40,3,True,94
2,4,3,4,1,0,0,7,3,0,29,0,0,0,0,1,1,9,1,0,3,11,12,0,17,0,53,13,True,123
3,2,4,3,2,0,1,8,3,1,34,0,0,1,0,1,1,4,0,0,3,21,15,6,14,1,60,3,True,135
3,3,3,3,1,1,1,7,3,1,16,0,0,1,0,0,0,6,1,0,3,21,5,5,16,1,61,13,True,135
3,2,4,2,3,0,1,13,3,2,20,0,0,1,2,1,1,5,0,0,0,21,9,6,16,0,55,3,True,130
2,4,3,2,3,0,1,11,0,0,3,0,0,1,1,3,2,8,0,0,0,15,4,1,18,0,38,0,True,98
1,3,5,2,2,0,2,10,2,0,52,0,0,1,0,1,1,6,2,0,2,6,24,2,18,0,57,7,True,118
4,3,4,2,1,0,1,8,3,1,35,0,0,1,0,1,0,5,0,0,2,23,13,0,15,1,55,3,True,130
1,2,6,1,2,1,2,0,3,0,29,0,0,0,1,1,1,3,1,0,0,8,19,8,16,1,67,15,True,130
2,3,2,3,2,0,1,0,3,0,37,0,0,1,0,1,1,6,3,0,0,11,12,6,17,0,61,15,True,125
2,3,4,2,2,0,2,5,3,0,39,0,0,2,0,0,1,4,0,0,3,12,18,9,13,0,62,10,True,130
3,0,3,4,1,1,3,4,3,1,22,0,0,1,0,2,1,0,2,0,2,21,7,16,-4,4,54,10,True,125
4,1,3,4,1,1,1,12,3,1,41,0,0,2,0,1,0,3,0,0,2,27,13,6,0,1,54,7,True,138
2,2,2,4,2,2,1,7,2,0,26,0,0,1,0,2,1,4,3,0,1,14,12,0,15,10,59,8,True,117
1,2,6,4,2,0,0,3,3,0,26,0,0,1,1,4,0,7,0,0,3,5,17,0,8,0,40,10,False,102
2,2,3,2,2,1,0,1,3,1,3,0,0,1,0,0,1,4,2,0,2,14,4,0,10,4,42,10,True,102
3,2,3,3,2,1,1,7,3,0,23,0,0,1,0,1,1,5,1,0,3,21,10,6,1,1,52,13,True,137
0,2,2,4,2,2,2,13,2,0,36,0,0,1,2,1,0,5,2,0,3,0,14,10,15,2,44,3,True,102
1,2,3,4,2,0,3,1,3,1,14,0,0,1,1,3,0,3,0,0,2,5,11,10,13,1,50,10,True,113
2,3,4,2,3,0,1,0,3,0,21,0,0,1,1,0,1,7,1,0,3,13,11,6,14,0,59,15,True,131
0,3,4,3,0,0,1,10,2,0,40,0,0,0,0,4,0,7,2,0,0,0,17,3,18,0,45,7,True,96
1,3,2,3,2,1,0,8,3,3,23,0,0,1,1,0,0,5,1,0,2,7,9,0,18,4,41,3,True,93
0,2,4,4,1,1,1,10,2,0,43,0,0,1,0,3,0,6,1,0,3,0,18,0,0,1,26,7,True,78
2,2,4,3,2,0,1,7,3,0,33,0,0,1,0,1,1,2,1,0,3,11,18,4,18,0,64,13,True,132
1,1,5,3,1,1,3,0,2,2,11,0,0,0,0,0,1,2,1,0,3,6,8,14,4,1,41,8,True,102
0,3,4,3,1,2,1,2,3,1,43,0,0,1,0,0,0,8,0,0,4,0,17,5,15,4,51,10,True,109
1,1,5,2,2,2,0,12,0,0,33,0,0,2,0,3,1,1,0,0,0,6,18,0,18,4,46,0,True,82
5,3,3,3,0,1,1,9,3,1,25,0,0,0,0,1,0,5,0,0,3,29,11,2,8,1,56,5,True,134
1,2,4,4,1,2,1,10,1,0,25,0,0,1,0,1,0,5,3,0,3,6,12,6,10,4,41,3,True,97
3,2,6,2,1,0,0,1,3,1,22,0,0,1,0,1,0,5,0,0,2,21,12,0,11,1,55,10,True,125
3,2,1,4,1,1,0,4,3,0,9,0,0,0,0,1,2,3,0,0,3,19,4,0,12,1,46,10,True,111
2,2,2,4,1,3,1,11,3,0,29,0,0,1,0,2,1,3,0,0,3,14,12,6,4,10,56,10,True,128
2,2,3,2,3,1,1,2,3,0,40,0,0,1,1,1,1,6,0,0,3,14,16,8,8,1,57,10,True,124
1,2,3,4,1,2,0,4,1,0,44,0,0,1,0,3,1,3,2,0,1,6,17,0,12,2,40,3,True,81
3,2,3,2,1,2,1,6,3,0,41,0,0,1,1,0,0,4,0,0,2,19,13,4,18,4,68,10,True,139
3,2,3,2,1,0,2,8,3,1,53,0,0,1,0,1,0,3,0,0,0,19,20,5,18,1,66,3,True,129
4,2,3,3,1,1,1,6,3,0,25,0,0,1,1,1,0,3,0,0,3,27,11,5,7,1,61,10,True,141
3,1,3,6,1,0,1,11,3,0,39,0,0,0,0,2,2,2,3,0,3,19,13,7,-4,0,45,10,True,116
3,2,5,2,2,1,0,7,2,0,8,0,0,1,1,0,0,3,1,0,1,21,7,0,17,1,54,8,True,128
3,2,4,3,1,0,2,13,3,0,13,0,0,1,1,1,0,4,0,0,3,21,4,15,13,0,56,3,True,141
4,2,3,2,2,2,0,8,3,1,26,0,0,1,0,1,1,3,0,0,0,24,11,0,12,9,59,3,True,127
1,1,3,4,2,0,2,7,3,0,38,0,0,1,0,1,1,1,3,0,0,6,15,10,8,0,52,13,True,116
4,3,2,2,1,0,2,9,3,0,21,0,0,1,0,2,0,6,1,0,1,27,7,12,15,0,66,5,True,135
2,3,4,2,2,0,1,8,3,1,40,0,0,1,1,2,0,6,0,0,1,13,18,2,17,1,54,3,True,125
3,1,4,2,2,0,1,1,3,1,20,0,0,1,0,1,1,1,0,0,2,17,12,7,3,1,50,10,True,117
2,2,2,4,3,1,0,3,3,0,16,0,0,1,1,4,1,4,0,0,2,15,7,0,9,1,42,10,True,107
1,1,2,2,3,2,0,3,0,0,21,0,0,1,1,4,1,1,0,0,0,7,7,0,18,4,36,0,True,71
3,1,3,3,1,2,2,12,3,0,22,0,0,2,0,1,0,1,0,0,1,21,10,10,-3,2,47,7,True,120
2,2,4,3,3,2,1,3,0,0,31,0,0,1,1,2,1,3,2,0,1,13,17,2,7,4,43,0,True,90
3,1,4,3,1,1,1,12,3,0,42,0,0,2,0,1,0,3,1,0,2,21,17,5,3,1,54,7,True,128
2,2,4,3,1,1,1,0,3,0,40,0,0,1,0,1,0,6,2,0,2,11,16,4,9,1,56,15,True,120
3,2,4,3,1,0,2,13,3,0,27,0,0,0,1,1,1,5,2,0,2,18,9,6,16,1,53,3,True,135
5,1,2,1,2,3,0,11,3,0,10,0,0,1,0,0,2,1,2,0,0,32,3,0,9,5,59,10,True,129
2,1,4,2,3,1,1,0,3,0,29,0,0,1,1,0,1,3,4,0,0,15,12,4,2,1,49,15,True,109
2,0,4,3,1,2,1,7,3,0,25,0,0,1,0,0,0,0,2,0,1,11,12,2,-5,2,35,13,False,96
3,2,5,3,1,0,1,6,3,0,19,0,0,0,1,3,1,4,0,0,1,21,9,6,8,0,54,10,True,123
1,2,2,4,1,1,1,5,3,0,24,0,0,2,0,3,0,2,0,0,3,6,11,0,12,4,43,10,True,98
2,3,3,3,2,1,0,8,2,1,45,0,0,1,1,2,0,6,0,0,3,11,15,0,18,1,48,3,True,109
2,2,4,3,2,0,1,3,3,0,21,0,0,1,0,2,1,6,0,0,3,12,10,0,18,0,50,10,True,112
2,2,3,4,2,2,0,12,0,0,35,0,0,1,1,1,1,3,2,0,3,14,14,0,7,2,37,0,True,90
3,4,3,2,2,1,0,11,3,0,41,0,0,1,0,1,2,8,0,0,2,21,16,0,18,1,66,10,True,134
3,3,2,6,2,1,0,6,0,0,34,0,0,1,1,3,1,6,3,0,3,20,13,0,18,1,52,0,True,104
